sample,n_matches,p_weighted_covered
SRR6337684,580,12.4
SRR6339477,801,89.5
SRR6346398,2,29.5
SRR6346408,2,5.3
SRR6346435,2,15.0
SRR6346584,3,29.4
SRR6346634,2,9.7
SRR6346682,1,12.5
SRR6361065,7,54.5
SRR6377777,0,0.0
SRR6382377,1019,41.0
SRR6384012,4,95.2
SRR6384129,0,0.0
SRR638788,51,59.1
SRR638882,136,62.8
SRR6389660,0,0.0
SRR6390576,0,0
SRR6390621,0,0
SRR6390644,0,0
SRR6391465,1,100.0
SRR6391515,0,0.0
SRR6399528,38,9.6
SRR6399921,9,0.5
SRR6399944,12,7.1
SRR640314,37,24.1
SRR640323,3,2.4
SRR640332,3,2.9
SRR640464,60,30.2
SRR640517,43,29.2
SRR641317,61,78.0
SRR6419863,17,80.9
SRR6425932,2,69.0
SRR6425941,2,33.3
SRR6429830,199,1.8
SRR6439511,160,86.9
SRR6442922,68,50.8
SRR6442944,52,44.2
SRR6448459,1055,2.6
SRR6448887,4,88.7
SRR6451718,253,84.6
SRR6451795,791,86.2
SRR6451796,119,82.8
SRR6451810,648,86.7
SRR6459211,2,26.7
SRR6459577,5,50.3
SRR6459622,2,40.8
SRR6459624,3,10.3
SRR6460637,2,4.4
SRR6460641,2,6.1
SRR6460674,3,32.7
SRR6460713,0,0.0
SRR6461090,2,0.2
SRR6462920,5,63.9
SRR646431,57,51.1
SRR646435,55,29.2
SRR6466474,589,4.1
SRR6468384,15,1.1
SRR6468537,627,83.7
SRR6468568,415,84.6
SRR6468597,866,82.0
SRR6468604,1019,81.2
SRR6468677,335,89.5
SRR6468694,310,73.9
SRR6468706,712,83.8
SRR6470247,2,11.8
SRR6470450,3,1.3
SRR6470562,7,8.2
SRR6470563,1,1.5
SRR6470665,229,15.7
SRR6470801,1,8.1
SRR6470822,5,54.9
SRR6470876,0,0.0
SRR6470892,0,0.0
SRR6470911,4,98.0
SRR6471176,2,49.3
SRR6473058,3,9.8
SRR6473313,4,52.3
SRR6474267,591,86.5
SRR6474298,591,88.9
SRR6477084,0,0.0
SRR6477130,1,100.0
SRR6478754,603,21.2
SRR6481098,246,15.0
SRR6482092,3,95.7
SRR6482139,3,93.0
SRR6482180,10,96.2
SRR6482189,11,77.0
SRR6482218,4,80.4
SRR6482228,5,86.2
SRR6482257,1,91.8
SRR6482373,2,86.4
SRR6482430,23,97.4
SRR6482460,6,82.9
SRR6482491,11,96.0
SRR6482675,0,0.0
SRR6482808,1,95.6
SRR6482851,1,84.9
SRR6482866,8,80.1
SRR6482974,28,70.3
SRR6482988,2,90.6
SRR6483152,2,88.7
SRR6483168,3,84.5
SRR6483210,2,0.3
SRR6483250,1,0.4
SRR6485642,6,98.8
SRR6485955,8,99.0
SRR6485997,51,97.1
SRR6486155,5,81.6
SRR6486184,1,95.2
SRR6486258,6,94.0
SRR6486411,6,7.7
SRR6486500,9,93.0
SRR6486527,10,94.9
SRR6486616,59,53.1
SRR6486630,6,89.0
SRR6487161,1,0.8
SRR6487265,1,0.7
SRR6487363,4,70.0
SRR6487433,8,98.3
SRR6487483,6,30.7
SRR6487487,7,97.0
SRR6487494,1,97.6
SRR6487583,6,55.0
SRR6487623,16,97.2
SRR6487907,8,50.2
SRR6488039,3,96.9
SRR6488042,55,95.5
SRR6488059,3,97.1
SRR6488061,4,84.1
SRR6488304,3,98.6
SRR6488314,4,89.0
SRR6490099,1,1.6
SRR6490159,1,1.1
SRR6491193,0,0.0
SRR649927,108,75.2
SRR649951,170,72.1
SRR649954,106,70.9
SRR650074,36,20.3
SRR650243,149,73.9
SRR6507278,1588,45.7
SRR651336,80,28.8
SRR6513893,2,1.1
SRR6514271,624,57.1
SRR6514669,27,81.7
SRR6517788,823,88.1
SRR654652,36,69.9
SRR6651942,152,30.0
SRR6664357,10,95.9
SRR6664425,21,70.8
SRR6680648,1060,88.9
SRR6686699,13,0.8
SRR6686734,18,1.0
SRR6686747,139,20.0
SRR6686783,46,1.0
SRR6701228,236,80.7
SRR6701345,77,13.7
SRR6713628,389,36.8
SRR6714105,1295,71.6
SRR6714168,1035,72.9
SRR6747994,9,92.8
SRR6748091,326,68.1
SRR6748196,848,91.2
SRR6748220,393,70.6
SRR6748224,239,75.4
SRR6782628,0,0.0
SRR6784522,709,90.6
SRR6784524,919,85.8
SRR6784538,775,93.6
SRR6784595,535,95.3
SRR6785058,22,8.5
SRR6787696,1,0.2
SRR6787699,1,0.5
SRR6787845,0,0.0
SRR6787851,0,0.0
SRR6787971,0,0.0
SRR6787990,2,0.6
SRR6788006,1,0.2
SRR6820478,1,20.0
SRR6824010,539,2.7
SRR6826350,131,19.7
SRR6828495,2,1.3
SRR6828657,2,2.0
SRR6837569,1712,10.3
SRR6845417,5,2.6
SRR6847386,8,7.0
SRR6853471,1,9.5
SRR6853497,4,17.5
SRR6854582,606,2.3
SRR6854713,520,0.9
SRR6873756,5,2.1
SRR6877326,138,21.3
SRR6897276,1,11.2
SRR6897352,6,19.0
SRR6897395,12,2.5
SRR6897415,7,78.3
SRR6897486,4,2.4
SRR6897526,5,0.2
SRR6897537,1,6.4
SRR6897565,13,3.5
SRR6897593,3,6.6
SRR6912773,2,62.9
SRR6914005,13,54.2
SRR6915121,1030,81.3
SRR6915182,1168,83.4
SRR6915201,424,81.9
SRR6915226,397,90.6
SRR6920729,107,90.6
SRR6938014,152,61.8
SRR6938017,186,57.4
SRR6938031,168,70.1
SRR6953300,365,94.8
SRR6953372,343,93.3
SRR6953384,337,94.8
SRR6953398,229,94.0
SRR6953422,289,94.8
SRR6953467,294,94.7
SRR6953482,297,94.1
SRR6953498,354,84.9
SRR6953512,683,89.4
SRR6980406,1133,21.3
SRR6980480,1,18.9
SRR6984781,1,8.0
SRR6984786,3,6.8
SRR6984875,1,11.9
SRR6985093,2,28.3
SRR6985099,2,4.9
SRR6985107,1,10.0
SRR6985114,1,10.4
SRR6985130,2,4.5
SRR6985138,2,16.3
SRR6985181,1,47.2
SRR6985305,1,6.8
SRR6985350,3,17.1
SRR6985469,1,49.4
SRR6985474,1,4.4
SRR6985507,2,8.5
SRR6985533,2,55.1
SRR6986326,18,77.8
SRR6994284,1,63.3
SRR6994295,0,0.0
SRR6994368,0,0.0
SRR6994442,0,0.0
SRR6994499,0,0.0
SRR6994520,3,37.5
SRR6994620,1,22.2
SRR7004205,977,1.7
SRR7007009,1187,2.7
SRR7008372,906,3.2
SRR7027743,542,17.2
SRR7028442,334,33.0
SRR7028470,288,18.5
SRR7039239,558,23.3
SRR7042339,1795,18.9
SRR7042374,1727,19.8
SRR7042376,1687,21.9
SRR7048895,159,66.5
SRR7049022,2,10.4
SRR7053533,1142,29.1
SRR7054684,23,61.7
SRR7054719,42,93.7
SRR7054756,72,31.6
SRR7058494,2,0.4
SRR7058538,2,0.4
SRR7058952,5,0.3
SRR7063684,0,0.0
SRR7063686,0,0.0
SRR7066614,2,12.2
SRR7067279,3,0.2
SRR7078052,2,41.4
SRR7080162,1,1.4
SRR7080635,1094,15.7
SRR7082975,491,14.3
SRR7086242,0,0.0
SRR7087235,41,66.8
SRR7088009,53,63.1
SRR7093792,2047,5.5
SRR7102750,492,3.1
SRR7106951,110,66.5
SRR7119498,491,11.0
SRR7122322,5,5.8
SRR7122338,3,69.9
SRR7124485,659,87.7
SRR7124502,1238,77.5
SRR7124580,920,92.6
SRR7124637,1156,67.6
SRR7124736,1210,85.2
SRR7124773,1044,86.0
SRR7124774,808,88.0
SRR7124852,701,85.8
SRR7125634,126,89.0
SRR7125655,107,84.9
SRR7127225,5,13.3
SRR7132207,1,0.1
SRR7132212,0,0.0
SRR7142639,441,37.5
SRR7151490,363,14.0
SRR7151526,334,25.7
SRR7151556,467,21.8
SRR7151735,477,19.7
SRR7162316,800,84.2
SRR7164321,1033,19.0
SRR7166834,4,34.3
SRR7166863,6,68.1
SRR7166895,3,42.7
SRR7166911,8,55.6
SRR7166978,3,46.9
SRR7166995,4,77.1
SRR7175511,1,2.4
SRR7186625,3951,3.1
SRR7188107,1,43.6
SRR7188114,2,13.6
SRR7188130,2,63.0
SRR7193049,717,48.8
SRR7208520,175,88.1
SRR7212610,750,85.4
SRR7212820,28,80.2
SRR7212837,20,79.9
SRR7215312,2,15.2
SRR7215416,1,0.2
SRR7215455,4,24.5
SRR7215468,12,5.9
SRR7217622,209,90.7
SRR7217654,287,82.7
SRR7217688,196,87.7
SRR7217744,144,87.1
SRR7217784,133,81.6
SRR7217869,168,84.8
SRR7221652,386,53.8
SRR7227936,668,91.7
SRR7227954,988,78.9
SRR7239336,1,25.0
SRR7242426,3,3.6
SRR7249446,16,48.7
SRR7249467,13,50.0
SRR7254010,125,2.2
SRR7264529,18,12.4
SRR7264534,50,5.6
SRR7264691,0,0.0
SRR7264698,3,2.1
SRR7264818,1,0.5
SRR7264824,0,0.0
SRR7264828,2,4.1
SRR7264848,3,2.4
SRR7264994,0,0.0
SRR7265006,10,5.8
SRR7265027,5,3.7
SRR726553,155,69.4
SRR7276605,158,18.0
SRR7280813,198,91.9
SRR7280850,574,89.9
SRR7280923,25,74.8
SRR7280953,781,88.2
SRR7280972,815,88.6
SRR7281015,778,91.4
SRR7286978,15,4.1
SRR7287212,206,96.1
SRR7340301,464,3.8
SRR7340351,523,3.6
SRR7349965,1,4.2
SRR7351660,415,82.6
SRR7351662,522,83.8
SRR7351936,638,82.0
SRR7352024,392,83.0
SRR7365474,11,91.6
SRR7408064,133,84.7
SRR7408076,23,79.3
SRR7411276,142,75.1
SRR7412468,0,0.0
SRR7412480,0,0.0
SRR7412500,1,1.6
SRR7412507,0,0.0
SRR7414910,241,2.6
SRR7462484,0,0.0
SRR7462523,0,0.0
SRR7462618,0,0.0
SRR7462724,0,0.0
SRR7462750,1,2.4
SRR7462933,0,0.0
SRR7462962,0,0.0
SRR7464956,224,86.3
SRR7468254,217,10.1
SRR7470978,708,1.8
SRR7473444,313,35.8
SRR7479363,5,2.7
SRR7479364,4,2.3
SRR7479388,11,2.2
SRR7479599,244,53.5
SRR7479600,104,21.5
SRR7479698,235,23.3
SRR7497167,324,2.4
SRR7498026,688,3.7
SRR7510590,152,83.8
SRR7510593,165,75.4
SRR7514476,371,30.1
SRR7514482,112,50.4
SRR7533005,14,1.5
SRR7533017,839,76.3
SRR7533030,1202,90.0
SRR7533037,857,74.0
SRR7539407,0,0.0
SRR7539431,1,28.5
SRR7539442,2,85.4
SRR7539445,1,83.1
SRR7539468,1,97.8
SRR7539516,2,67.4
SRR7539564,1,8.1
SRR7539577,1,5.4
SRR7539581,2,95.4
SRR7539808,2,57.6
SRR7539841,3,95.3
SRR7539853,2,97.0
SRR7539899,1,97.1
SRR7539956,2,94.6
SRR7540093,1,83.3
SRR7540115,1,97.2
SRR7540122,3,95.1
SRR7540140,2,97.9
SRR7586572,0,0.0
SRR7586577,0,0.0
SRR7586595,1,95.5
SRR7587545,5,10.1
SRR7589360,1,1.5
SRR7589361,3,2.7
SRR7589589,994,73.0
SRR7589590,1333,67.5
SRR7591305,334,3.2
SRR7593934,674,26.4
SRR7595285,335,17.6
SRR7608481,1,11.1
SRR7608719,4,20.5
SRR7609362,530,18.7
SRR7609569,752,20.3
SRR7609841,652,47.9
SRR7613741,1620,5.6
SRR7614732,4,19.5
SRR7615412,2,30.0
SRR7615416,7,10.7
SRR7615420,11,15.2
SRR7615426,2,29.0
SRR7615470,0,0.0
SRR7624231,649,90.1
SRR7639426,121,25.6
SRR7642568,2,4.0
SRR7645780,21,7.0
SRR7648298,558,19.3
SRR7648337,198,31.3
SRR7657884,25,29.6
SRR7657926,11,3.4
SRR7658581,1616,60.1
SRR7658603,838,62.3
SRR7661008,7,0.2
SRR7661386,11,92.7
SRR7661881,6,93.9
SRR7661917,5,89.9
SRR7661977,8,1.4
SRR7662346,7,0.4
SRR7663136,85,57.0
SRR7663141,986,18.8
SRR7663606,9,8.7
SRR7663779,7,8.4
SRR7664975,72,96.1
SRR7664977,56,94.4
SRR7664989,51,97.1
SRR7665000,59,63.4
SRR7665626,1,42.9
SRR7665636,2,32.0
SRR7665657,1,15.8
SRR7686740,8,96.1
SRR7686767,5,97.2
SRR7686802,8,90.5
SRR7687389,1,6.8
SRR7687507,3,1.1
SRR7687601,1,1.8
SRR7687926,153,63.0
SRR7688018,28,71.4
SRR7688026,3,85.6
SRR7688096,2,0.4
SRR7688193,1,2.0
SRR7688387,11,82.9
SRR7688514,25,84.4
SRR7688612,2,0.5
SRR7688830,32,74.9
SRR7689136,20,63.7
SRR7690496,21,0.3
SRR7690973,5,98.3
SRR769522,287,53.5
SRR7698428,7,90.8
SRR7699655,82,77.6
SRR7701080,9,94.0
SRR7721121,1,0.8
SRR7721891,436,75.1
SRR7723031,448,90.4
SRR7723068,358,92.8
SRR7743156,1,75.6
SRR7751810,375,89.7
SRR7751923,691,84.1
SRR7751943,627,83.5
SRR7755105,1282,29.4
SRR7756139,94,2.5
SRR7756326,47,1.9
SRR7756365,82,3.0
SRR7756394,13,0.4
SRR7756406,29,0.8
SRR7756466,168,6.2
SRR7756536,76,2.6
SRR7756543,72,2.3
SRR7756550,28,0.7
SRR7756619,128,4.1
SRR7756649,72,1.9
SRR7757361,0,0.0
SRR7760783,29,33.7
SRR7769524,16,2.0
SRR7769577,16,2.4
SRR7769579,6,3.0
SRR7769635,5,2.1
SRR7769716,91,1.9
SRR7769762,4,0.9
SRR7769805,19,1.7
SRR7777886,5,98.3
SRR7782726,1,1.3
SRR7782867,3,96.2
SRR7786954,4,4.3
SRR7787194,2,40.0
SRR7787208,4,86.8
SRR7787245,2,79.3
SRR7787267,1,94.6
SRR7787276,2,87.5
SRR7787278,0,0.0
SRR7787288,1,9.4
SRR7787480,0,0.0
SRR7787489,1,10.3
SRR7787514,0,0.0
SRR7787528,3,82.9
SRR7787590,0,0.0
SRR7787696,3,76.0
SRR7787703,0,0.0
SRR7787760,2,94.2
SRR7787914,2,97.8
SRR7792495,8,50.5
SRR7792581,5,86.8
SRR7796314,4,2.0
SRR7797458,1,4.5
SRR7798114,2,4.0
SRR7798117,1,0.5
SRR7798777,3,1.6
SRR7800909,1,0.3
SRR7801944,3,1.1
SRR7802311,155,60.5
SRR7802324,229,55.5
SRR7802356,90,51.7
SRR7802373,256,58.5
SRR7802377,74,48.7
SRR7802390,18,60.6
SRR7802494,371,59.7
SRR7802689,2,4.1
SRR7824983,1,20.0
SRR7825508,1,68.9
SRR7825581,0,0.0
SRR7828858,263,59.2
SRR7828862,213,60.1
SRR7842621,435,41.0
SRR7851171,0,0.0
SRR7851245,1,12.2
SRR7876610,2,40.0
SRR7876640,2,18.3
SRR7880209,998,83.3
SRR7880212,1023,79.3
SRR7880214,1023,76.2
SRR7894916,702,92.6
SRR7894932,3,7.2
SRR7903752,1,6.7
SRR7904315,1,54.5
SRR7905699,0,0.0
SRR7905715,2,1.8
SRR7907961,1437,20.9
SRR7907979,1307,5.2
SRR7907984,1370,4.7
SRR7943253,423,78.0
SRR7944131,2,26.9
SRR7944140,0,0.0
SRR7944189,1,4.3
SRR7944503,0,0.0
SRR7944742,4,10.7
SRR7945129,20,4.7
SRR7948036,48,36.7
SRR7968106,179,16.2
SRR7970746,870,5.2
SRR7974510,523,4.4
SRR7975529,2,1.6
SRR7983844,3,0.2
SRR7984018,2,2.0
SRR7986216,128,33.7
SRR7986286,31,30.1
SRR7986799,108,89.3
SRR7989849,1356,80.2
SRR7989934,1094,73.7
SRR7992339,10,61.1
SRR7992548,24,59.9
SRR7992646,17,82.0
SRR7992806,38,64.1
SRR8002296,0,0.0
SRR8002513,0,0.0
SRR801846,1011,73.1
SRR8039506,4,11.6
SRR8039507,3,16.9
SRR8039510,5,7.8
SRR8040524,0,0.0
SRR8040594,0,0.0
SRR8040669,0,0.0
SRR8040691,0,0.0
SRR8051518,4,85.7
SRR8051617,1,98.2
SRR8052914,2,96.5
SRR8064773,1,1.6
SRR8064776,1,19.6
SRR8068353,495,3.4
SRR8071859,498,73.4
SRR807392,882,73.0
SRR8074309,1731,23.7
SRR8074561,4,64.7
SRR8074598,3,33.3
SRR8075950,383,37.1
SRR8075969,430,18.9
SRR8075983,419,22.1
SRR8080803,38,18.8
SRR8086018,450,89.3
SRR8086035,440,92.4
SRR8086044,369,88.5
SRR8086058,219,92.6
SRR8086112,337,87.6
SRR8086195,468,87.8
SRR8086326,223,87.2
SRR8086336,496,89.5
SRR8086352,203,96.2
SRR8086370,99,85.0
SRR8086385,500,88.4
SRR8086461,60,84.0
SRR8086507,339,91.8
SRR8088703,346,2.7
SRR8090667,237,91.6
SRR8090736,406,94.5
SRR8090771,514,88.3
SRR8090790,239,89.9
SRR8090825,109,98.3
SRR8090837,502,91.6
SRR8090891,120,89.4
SRR8090900,222,93.7
SRR8090967,384,86.7
SRR8091053,318,94.9
SRR8101048,60,8.6
SRR8101057,147,48.8
SRR8102304,0,0.0
SRR8102306,0,0.0
SRR8108573,44,32.7
SRR8113260,125,34.6
SRR8113271,232,36.0
SRR8114126,1040,82.9
SRR8114928,0,0.0
SRR8114932,1,33.3
SRR8127251,0,0.0
SRR8127262,0,0.0
SRR8127486,4,32.7
SRR8127550,2,3.7
SRR8129239,0,0.0
SRR8129258,0,0.0
SRR8133856,210,21.6
SRR8133881,201,25.6
SRR8141258,4,45.5
SRR8143008,4,4.0
SRR8143009,4,1.7
SRR8143050,9,34.7
SRR8143059,2,20.9
SRR8143067,3,13.7
SRR8144401,172,93.1
SRR8144403,200,91.5
SRR8146450,1,1.0
SRR8146965,1064,78.9
SRR8158907,5,99.9
SRR8159439,726,23.5
SRR8164270,960,75.2
SRR8164514,4,1.7
SRR8164518,3,1.8
SRR8164856,858,6.8
SRR8165539,32,30.0
SRR8179667,22,0.9
SRR8184748,4,100.0
SRR8184977,1,100.0
SRR8185027,1,66.7
SRR8185290,5,51.6
SRR8185358,0,0.0
SRR8188205,171,63.7
SRR8191123,187,42.2
SRR8191136,9,0.1
SRR8191144,2486,2.6
SRR8195037,0,0.0
SRR8196700,0,0.0
SRR8196716,0,0.0
SRR8198136,633,57.0
SRR8200784,181,47.6
SRR8203864,745,3.8
SRR8204326,10,0.1
SRR8204566,579,81.0
SRR8204579,797,83.1
SRR8205314,2182,8.8
SRR8205411,1244,12.4
SRR8205497,54,13.2
SRR8223327,2,66.7
SRR8238936,1,62.1
SRR8240700,122,64.5
SRR8241482,0,0.0
SRR8244695,231,32.8
SRR8259892,1,13.0
SRR8261469,1,2.3
SRR8278093,446,10.1
SRR8282010,0,0.0
SRR8288584,0,0.0
SRR8288648,3,0.8
SRR8288670,6,1.5
SRR8288686,0,0.0
SRR8288768,8,1.8
SRR8288813,2,0.5
SRR8288847,6,4.3
SRR8288918,0,0.0
SRR8289069,0,0.0
SRR8289133,1,0.7
SRR8289173,0,0.0
SRR8289303,2,1.1
SRR8289362,11,32.2
SRR8289398,0,0.0
SRR8290094,842,45.5
SRR8316653,913,83.5
SRR8325518,3,5.3
SRR8325534,3,9.9
SRR8327746,327,67.6
SRR8327752,29,33.5
SRR8331144,1,26.3
SRR8351596,0,0.0
SRR8353587,226,94.8
SRR8353656,197,92.1
SRR8353755,297,90.0
SRR8353774,341,91.9
SRR8353813,346,91.9
SRR8353843,125,94.9
SRR8353870,279,84.3
SRR8353926,123,90.6
SRR8354012,168,92.2
SRR8354056,208,89.2
SRR8354091,199,90.7
SRR8354099,300,92.1
SRR8354177,254,94.4
SRR8361104,817,20.5
SRR8368308,0,0.0
SRR8368318,1,41.7
SRR8369576,183,84.0
SRR8369672,387,65.9
SRR8369862,1486,18.0
SRR8382467,540,2.5
SRR8397925,1057,61.8
SRR8417707,1,85.2
SRR8426594,1972,4.4
SRR8426596,1124,8.1
SRR8426930,17,9.1
SRR8427624,271,88.0
SRR8427625,296,93.6
SRR8427677,161,91.5
SRR8427987,101,97.9
SRR8428030,485,92.4
SRR8428102,415,92.8
SRR8428133,164,96.0
SRR8428161,123,95.5
SRR8428169,395,70.0
SRR8428176,188,94.4
SRR8437818,447,34.6
SRR8439010,508,11.1
SRR8440854,1,2.6
SRR8443410,281,41.3
SRR8446875,2,0.0
SRR8451835,511,7.3
SRR8451838,493,7.0
SRR8452364,171,59.2
SRR8452384,354,68.8
SRR8453731,0,0.0
SRR8453762,9,45.8
SRR8455403,3,56.7
SRR8455423,3,30.0
SRR8467199,1466,52.2
SRR847041,9,2.8
SRR8476978,2,3.5
SRR8476980,2,13.3
SRR8477337,245,2.1
SRR8479142,3,83.8
SRR8482113,398,87.5
SRR8482146,65,94.3
SRR8485578,2,42.9
SRR8488489,1,4.8
SRR848940,372,38.6
SRR848949,205,95.9
SRR848954,114,84.6
SRR848970,361,93.8
SRR8489899,2547,4.8
SRR8489903,2467,4.7
SRR8496337,394,10.6
SRR8500479,675,5.8
SRR8501235,2,4.0
SRR8506059,1142,77.5
SRR8508149,383,66.2
SRR8509870,63,15.1
SRR8509901,65,38.3
SRR8509962,49,39.9
SRR8512224,280,7.1
SRR8512252,765,22.5
SRR8525634,1,50.0
SRR8527891,0,0.0
SRR8534966,29,88.6
SRR8534977,37,86.8
SRR8534986,72,83.1
SRR8550836,1146,69.0
SRR8550900,632,70.7
SRR8554049,976,9.9
SRR8556127,149,73.0
SRR8556884,620,84.6
SRR8556910,778,82.7
SRR8556961,731,79.5
SRR8556968,939,72.0
SRR8557219,1361,22.2
SRR8557571,0,0.0
SRR8578938,47,61.0
SRR8580946,15,92.8
SRR8580967,98,68.6
SRR8581053,16,69.5
SRR8581105,24,94.7
SRR8592811,0,0.0
SRR8593025,0,0.0
SRR8594143,0,0.0
SRR8606916,3,2.0
SRR8616692,0,0.0
SRR8617420,0,0.0
SRR8626049,2,14.6
SRR8626192,1,0.4
SRR8626214,4,89.9
SRR8634394,256,88.2
SRR8634514,106,92.3
SRR8634591,126,77.6
SRR8647303,2,48.6
SRR8652009,2,4.5
SRR8652012,0,0.0
SRR8652015,1,14.3
SRR8652712,101,1.9
SRR8652815,58,59.1
SRR8652918,303,93.9
SRR8652991,3,95.7
SRR8653077,16,77.5
SRR8653104,7,54.2
SRR8653113,17,92.7
SRR8663607,1610,27.8
SRR8674951,149,47.8
SRR8674963,31,41.9
SRR8675094,20,34.8
SRR8675734,2,7.7
SRR8675870,469,88.5
SRR8675873,439,88.3
SRR8676466,0,0.0
SRR8676492,0,0.0
SRR8676542,0,0.0
SRR8698728,994,2.6
SRR8704972,0,0.0
SRR8707050,231,1.1
SRR8731638,287,70.9
SRR8731996,3,65.8
SRR873859,0,0.0
SRR873861,0,0.0
SRR8742633,21,2.7
SRR8749020,1683,40.0
SRR8756101,400,86.9
SRR8761407,173,5.2
SRR8772121,1158,62.3
SRR8772375,3,79.5
SRR8778460,11,44.8
SRR8782002,229,6.3
SRR8784353,1224,61.5
SRR8786147,2,62.1
SRR8791399,638,91.1
SRR8793233,0,0.0
SRR8794441,1,0.8
SRR8797658,654,91.1
SRR8797721,133,82.6
SRR8797776,326,89.8
SRR8797825,292,93.8
SRR8797860,220,87.3
SRR8797870,185,79.6
SRR8797944,400,87.3
SRR8812408,1534,29.6
SRR8812465,1537,37.5
SRR8814666,933,38.4
SRR8816718,56,23.5
SRR8816789,169,21.1
SRR8816802,87,23.8
SRR8821149,797,4.1
SRR8821167,856,5.5
SRR8830786,951,3.4
SRR8833963,11,48.2
SRR8833971,6,34.5
SRR8834133,355,81.2
SRR8842852,705,85.8
SRR8845595,989,88.1
SRR8849209,880,88.3
SRR8849225,735,92.4
SRR8849276,1345,82.2
SRR8857669,0,0.0
SRR8861253,122,74.4
SRR8861274,129,69.9
SRR8861291,191,73.5
SRR8862654,341,6.5
SRR8862689,2,13.6
SRR8863601,65,39.6
SRR8879115,17,14.0
SRR8881047,12,2.4
SRR8882780,180,77.5
SRR8884482,815,70.7
SRR8884586,524,74.8
SRR8886653,1,7.7
SRR8886657,2,34.2
SRR8886683,1,35.8
SRR8887156,1677,84.4
SRR8891729,280,75.5
SRR8891807,184,83.8
SRR8891827,21,46.7
SRR8891990,361,90.9
SRR8891995,234,82.2
SRR8893624,1871,17.2
SRR8893723,218,55.2
SRR8898491,1327,72.8
SRR8898498,874,84.5
SRR8898511,869,90.9
SRR8898547,783,90.0
SRR8898556,861,93.4
SRR8898574,858,91.7
SRR8898619,1427,88.8
SRR8898620,1580,89.3
SRR8901576,74,88.8
SRR8901579,108,86.3
SRR8901605,39,97.0
SRR8901697,28,96.8
SRR8901727,14,97.1
SRR8901779,19,91.7
SRR8902245,319,86.1
SRR8903942,1,25.0
SRR8905639,0,0.0
SRR8905640,0,0.0
SRR8909032,375,66.5
SRR8921447,86,22.8
SRR8925718,1090,38.5
SRR8926089,354,72.7
SRR8926091,401,75.8
SRR8926151,904,77.8
SRR8926178,494,74.6
SRR8926184,271,76.2
SRR8936433,1307,3.3
SRR8936457,1718,3.7
SRR8942431,301,97.7
SRR8944942,2,32.6
SRR8949712,1,7.4
SRR8960122,1477,62.2
SRR8960141,1169,55.7
SRR8960320,1137,31.6
SRR8960354,1279,59.3
SRR8960503,814,76.1
SRR8960520,1098,60.6
SRR8960529,1021,45.6
SRR8960589,1334,59.5
SRR8960604,976,43.0
SRR8960622,1035,46.3
SRR8960682,1277,55.6
SRR8961005,301,5.1
SRR8978370,74,3.3
SRR8978460,819,59.6
SRR8978495,732,58.6
SRR8982765,45,65.2
SRR9002929,17,0.3
SRR9003166,1,11.1
SRR9006503,1068,19.9
SRR9006545,985,15.2
SRR900876,0,0.0
SRR901748,0,0.0
SRR9017924,280,58.6
SRR9020920,3,24.1
SRR9026671,3,36.8
SRR9026723,1,52.9
SRR9026994,1,82.9
SRR9027023,2,86.2
SRR9030587,1,10.9
SRR9031519,0,0.0
SRR9031552,1,1.9
SRR9031603,0,0.0
SRR9032199,4111,3.9
SRR9032750,0,0.0
SRR9033756,862,83.4
SRR9036418,3619,32.8
SRR9040424,949,63.7
SRR9040456,207,73.1
SRR9040528,71,51.9
SRR9040538,79,52.2
SRR9044065,2,99.6
SRR9044071,1,37.5
SRR9060500,10,72.0
SRR9061320,1572,25.8
SRR9061343,1052,9.4
SRR9068940,438,2.0
SRR9068962,547,2.2
SRR9072118,67,16.4
SRR908047,0,0.0
SRR908279,2408,10.3
SRR9091399,0,0.0
SRR9092038,110,66.5
SRR9092046,109,85.7
SRR9092158,534,89.9
SRR9092164,262,84.2
SRR9095184,668,84.0
SRR9095198,118,89.3
SRR9095199,703,87.6
SRR9095200,578,86.4
SRR9108967,881,73.1
SRR9117362,0,0.0
SRR9129066,1,19.4
SRR9157758,58,15.5
SRR9157762,17,12.0
SRR9161591,63,18.4
SRR9161603,287,20.9
SRR9162124,95,51.2
SRR916258,4,47.1
SRR9162907,926,72.1
SRR9164126,0,0.0
SRR916421,9,26.5
SRR916422,4,20.0
SRR916588,6,24.3
SRR9166123,274,6.0
SRR9166163,2,23.6
SRR9166180,4,17.8
SRR916674,11,38.1
SRR916703,16,48.4
SRR916719,12,30.0
SRR916770,10,34.9
SRR916791,15,43.4
SRR916808,17,35.2
SRR916821,8,25.6
SRR9177043,10,74.4
SRR9177053,7,57.9
SRR9177113,21,81.9
SRR9177121,10,87.5
SRR9177294,104,77.3
SRR9177548,9,91.9
SRR9178205,809,7.6
SRR9178254,131,2.0
SRR9178272,594,3.1
SRR9178285,1979,26.3
SRR9178323,319,5.3
SRR9178352,163,1.0
SRR9178409,1583,13.8
SRR9178431,178,1.5
SRR9179395,372,45.1
SRR9179433,350,38.8
SRR9179753,1,4.5
SRR917979,45,94.9
SRR918178,15,14.9
SRR9182866,212,30.4
SRR918321,58,75.5
SRR918326,61,95.5
SRR918332,62,93.1
SRR918348,33,94.8
SRR918358,137,92.5
SRR9184943,452,4.1
SRR918498,42,85.5
SRR918504,79,75.3
